id,name,phone,address,postal_code,lat,lng,category,hours,description,image,link,review_count,rating,category_kakao,description_kakao,last_order,kakao_place_id,kakao_place_url,menu_price_min,menu_price_median,menu_count,has_parking,has_group_seating,has_private_room,has_baby_chair,has_kids_menu,allows_pets,has_disabled_access,hours_source
32913608,Myeongdong Korean BBQ Mongvely,+82 2-318-2688,Seoul Myeongdong 8na-gil 9 3rd Floor,04536,37.561302,126.984436,"Barbecue, Asian, Korean",Sun 11:30~02:00 / Mon 11:30~02:00 / Tue 11:30~02:00 / Wed 11:30~02:00 / Thu 11:30~02:00 / Fri 11:30~02:00 / Sat 11:30~02:00,Official Website : https://www.myeongdongkoreanbbqmongvely.com Instagram : https://www.instagram.com/kbbqmongvely/?hl=en TikTok : https://www.tiktok.com/@kbbqmongvely,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d32913608-Reviews-Myeongdong_Korean_BBQ_Mongvely-Seoul.html,44,4.6,,,,,,,,,,,,,,,,tripadvisor
7033774,New Delhi,+82 10-8690-4915,"Seoul 28, Nonhyeon-ro 176-gil, Gangnam-gu Sinsadong",06022,37.527588,127.030685,"Indian, Asian",월 11:00~22:00 / 화 11:00~22:00 / 수 11:00~22:00 / 목 11:00~22:00 / 금 11:00~22:00 / 토 11:00~22:00 / 일 11:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d7033774-Reviews-New_Delhi-Seoul.html,168,4.9,Indian,Deep Indian curry crafted by local chefs.,,22067875,https://place.map.kakao.com/22067875,2400,12250,30,false,true,true,,,,,kakao
17423735,Jangseng Geongangwon,+82 10-2278-5968,"Seoul 23, Gangnam-daero 124-gil, Gangnam-gu",06114,37.509262,127.02458,Korean,Sun 19:00~04:00 / Mon 19:00~04:00 / Tue 19:00~04:00 / Wed 19:00~04:00 / Thu 09:00~04:00 / Fri 09:00~04:00 / Sat 19:00~04:00,"Geongangwon is an old form of oriental pharmacy. We are eternally grateful for the old couple’s 20 years’ worth of efforts to maintain this Geongangwon. Jangsaeng healthy bar aims to live along with the Youngdong traditional market. Also, we create trendy and healthy drinks based on our concept. Let every guests of our bar to stay healthy. -Jangsaeng Healthy Bar-",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d17423735-Reviews-Jangseng_Geongangwon-Seoul.html,112,5.0,,A cocktail bar blending tradition and emotion with a Korean twist.,,16706093,https://place.map.kakao.com/16706093,15000,25000,4,true,,,,,true,,tripadvisor
32859415,Eataly The Hyundai Seoul,+82 2-3277-0658,Seoul 22 Yeouido-dong The Hyundai Seoul,,37.52634,126.92767,Italian,월 10:30~22:00 / 화 10:30~22:00 / 수 10:30~22:00 / 목 10:30~22:00 / 금 10:30~22:00 / 토 10:30~22:00 / 일 10:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d32859415-Reviews-Eataly_The_Hyundai_Seoul-Seoul.html,69,4.9,Italian,"Italian dining with a beautiful view by the window, full of European charm.",일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,980565613,https://place.map.kakao.com/980565613,12000,23000,28,true,,,true,,,,kakao
26848644,Kukbingwan,+82 2-722-3833,"Seoul 17-4 Jahamun-ro 2-gil, Jongno-gu 1F",03044,37.576626,126.97382,"Steakhouse, Barbecue, Asian, Korean, Grill",월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00 / 일 11:30~22:00,"Tongui-dong Gukbingwan is a hidden gem near Gyeongbokgung Station where you can enjoy the charm of a hanok in the middle of the city. True to its name, it treats every single guest with the finest service. Here are just three things that set this Seochon favorite apart. First, beef charcoal grilling enjoyed while looking out at the courtyard of a scenic hanok. The interior, using red brick and dark brown wood, brings out a distinctive hanok feel that also makes it a great Gyeongbokgung date course. Sitting comfortably while the beef is pre-grilled in the courtyard is a delightful experience. Briquettes that maintain steady, high heat ideal for grilling beef maximize the smoky flavor. Second, plenty to see. Located near Gyeongbokgung and Gwanghwamun, the surroundings offer many attractions including boutique shops and galleries in Seochon. After a Gyeongbokgung or Blue House tour, our delicious short ribs and Korean dishes will melt away your fatigue. Third, though a grill house, it is also known as a Korean-food destination in Jongno and Gwanghwamun, famous for marinated short ribs cut 3cm thick and aged in a special house sauce, as well as charcoal-grilled deodeok and rich beef-bone tteokguk.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d26848644-Reviews-Kukbingwan-Seoul.html,24,4.3,"Meat, Korean BBQ",The elegance of premium Hanwoo beef in a Hanok courtyard.,일 20:30 / 월 20:30 / 화 20:30 / 수 20:30 / 목 20:30 / 금 20:30 / 토 20:30,1230285142,https://place.map.kakao.com/1230285142,15000,38000,11,,,,,,,true,kakao
788278,Grand Kitchen,+82 2-559-7575,"Seoul 521, Teheranno, Gangnam-gu B1 Grand InterContinental Seoul Parnas",06164,37.509506,127.06072,"International, Healthy",Sun 06:30~22:00 / Mon 06:30~22:00 / Tue 06:30~22:00 / Wed 06:30~22:00 / Thu 06:30~22:00 / Fri 06:30~22:00 / Sat 06:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d788278-Reviews-Grand_Kitchen-Seoul.html,176,4.4,,Experience a seafood feast with the chef's live station showcasing fresh ingredients.,,8214517,https://place.map.kakao.com/8214517,80000,177500,4,true,,,,,,true,tripadvisor
33106296,SMT Lounge The Hyundai Seoul Branch,+82 2-3277-0659,Seoul Yeoui-daero 6th Floor,,37.52652,126.92798,Fusion,월 10:30~22:00 / 화 10:30~22:00 / 수 10:30~22:00 / 목 10:30~22:00 / 금 10:30~22:00 / 토 10:30~22:00 / 일 10:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d33106296-Reviews-SMT_Lounge_The_Hyundai_Seoul_Branch-Seoul.html,89,4.9,Fusion,A sensory space where Hong Kong meets Mexico.,,1003683719,https://place.map.kakao.com/1003683719,8000,27000,9,true,,,,,,true,kakao
1933588,Wangbijib Myeongdong Main Store,+82 10-3237-9935,"Seoul 63-6 Chungmuro-2ga, Jung-gu 2F",04537,37.561714,126.98639,Korean,월 11:30~21:50 / 화 11:30~21:50 / 수 11:30~21:50 / 목 11:30~21:50 / 금 11:30~21:50 / 토 11:30~21:50 / 일 11:30~21:50,"Wangbijib is korean traditional restaurant, We are to served good taste korean food.(Galbi,Beef, Pork meat..) Wangbijib located in Myeong-dong.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d1933588-Reviews-Wangbijib_Myeongdong_Main_Store-Seoul.html,496,4.0,"Meat, Korean BBQ",Enjoy cleanly seasoned grilled dishes filled with the scent of charcoal.,,17103484,https://place.map.kakao.com/17103484,19000,43500,16,,,,,,,,kakao
6732749,Parc,+82 2-792-2022,"Seoul 26-5, Itaewon-ro 55ga-gil, Yongsan-gu",04348,37.537464,126.999794,"Asian, Korean",월 11:30~21:00 / 화 11:30~21:00 / 수 11:30~21:00 / 목 11:30~21:00 / 금 11:30~21:00 / 토 11:30~21:00 / 일 11:30~21:00,"Mama knows best! PARC was founded in 2013 in the Hannam district of Seoul, which is the most international neighborhood of Korea's capital city. PARC, which translates to park in the famed romance language of Catalan, serves traditional Korean food inspired from authentic family recipes by owner Pak Mogua's mother, Heo Junghee, that have been passed down through generations of family. After 4 years of traveling the world, Pak realized the strong impact his mother's cooking had always had on him with its unique and genuine flavors. It was then when he decided to collect all of his mother's recipes to not only document for himself, but to also share with people he loved. In the summer of 2012, co-owners Pak Mogua and Oo Zeemin came up with the idea for PARC while sitting in what would eventually become the actual restaurant space. They designed PARC to be casual and affordable, and a friendly restaurant where everyone is welcome and can dine in comfort. PARC prides itself on serving authentic and homemade Korean dishes using the freshest ingredients with both modern and traditional cooking techniques. With a seasonal menu featuring the best of Korean cuisine, we hope you come and try our Korean Mother's Recipes & More. ""Parc is my favourite restaurant in Seoul."" -Sophie Hicks (Architect, London, UK dined more than 3 times) ""This is very warm energy you have here."" -Toni Alva (Legenday Skater, CA, USA dined twice)",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d6732749-Reviews-Parc-Seoul.html,88,4.6,Korean,A fusion Korean space filled with the warmth of home-cooked meals.,일 20:15 / 월 20:15 / 화 20:15 / 수 20:15 / 목 20:15 / 금 20:15 / 토 20:15,21539210,https://place.map.kakao.com/21539210,11000,13500,20,true,true,true,,,,,kakao
10257443,Jihwaja,+82 2-2269-5834,"Seoul 125 Jahamun-ro, Jongno-gu (48 Cheongun-dong, Jongno-gu)",03031,37.587074,126.96954,Korean,월 11:30~21:30 / 수 11:30~21:30 / 목 11:30~21:30 / 금 11:30~21:30 / 토 11:30~21:30 / 일 11:30~21:30,"Operated by “Living Treasure Of Korean Royal Cuisine” since 1991, Jihwaja is a high-class traditional Korean restaurant located in the center of downtown Seoul. It has enjoyed a high reputation as the finest restaurant that preserves “The Legitimacy of Korean Royal Cuisine,” the essence of the Korean food culture. Jihwaja resembles the sophisticated ambiance of the neighborhood that captures the beauty of the Joseon Dynasty. The restaurant offers very healthy and nutritious dishes as they are prepared with only natural ingredients and royal culinary techniques, without using any MSG, artificial flavors or additives. Jihwaja is committed to promote Korea's authentic traditional food culture - Korean Royal Cuisine - across the world for generations.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d10257443-Reviews-Jihwaja-Seoul.html,200,4.7,Hanjeongsik (Korean course meal),A royal Korean banquet that embodies the elegance of the Joseon Dynasty.,일 19:30 / 월 19:30 / 수 19:30 / 목 19:30 / 금 19:30 / 토 19:30,27079616,https://place.map.kakao.com/27079616,40000,100000,17,true,,true,,,,,kakao
24637953,L'Espace,+82 2-2092-6104,"Seoul 209, Jamsil-ro, Songpa-gu 6F Sofitel Ambassador Seoul Hotel",05552,37.516384,127.11036,"French, Bar, International, Pub",월 08:00~22:00 / 화 08:00~22:00 / 수 08:00~22:00 / 목 08:00~22:00 / 금 08:00~22:00 / 토 08:00~22:00 / 일 08:00~22:00,"Located on the 6th floor, L'Espace is a Parisian lounge with a charming view of Seokchon Lake. It offers Sofitel's signature afternoon tea 'Le Gouter' for a sweet and elegant time. Evening champagne enjoyed with a beautiful sunset makes you feel as if you have arrived in Paris.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d24637953-Reviews-L_Espace-Seoul.html,51,5.0,Cafe,"A cozy café with a view of Seokchon Lake, infused with French charm.",,2115216381,https://place.map.kakao.com/2115216381,15000,19000,20,true,,,true,true,,,kakao
6497852,Zest,+82 2-6137-7100,"Seoul 10, Gukjegeumyung-ro, Yeongdeungpo-gu 2F, Conrad Seoul",07326,37.527786,126.92302,"International, Korean",Sun 06:30~10:30 / Sun 18:00~21:30 / Mon 06:30~10:30 / Tue 06:30~10:30 / Wed 06:30~10:30 / Wed 11:30~14:30 / Wed 18:00~21:30 / Thu 06:30~10:30 / Thu 11:30~14:30 / Thu 18:00~21:30 / Fri 06:30~10:30 / Fri 11:30~14:30 / Fri 18:00~21:30 / Sat 06:30~10:30,"Conrad Seoul's eclectic, all-day dining spot is a culinary crossroads where East meets West and trendy chic meets a delicious dining experience. From show-cooking stations and buffet islands heaped with fresh sushi and sashimi combinations, Mediterranean/Western specialties, Asian wok dishes and Korean favorites as well as an utterly tempting desserts to 'Zest' up your life!",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/ba/5a/c9/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d6497852-Reviews-Zest-Seoul.html,554,4.5,,Experience a high-end buffet filled with hotel vibes.,,993469692,https://place.map.kakao.com/993469692,,,,true,,,,,true,true,tripadvisor
8988285,Hangaram,+82 2-318-3088,"Seoul 25, Namdaemun-ro 5-gil, Jung-gu",04526,37.56249,126.979095,Korean,월 11:10~22:00 / 화 11:10~22:00 / 수 11:10~22:00 / 목 11:10~22:00 / 금 11:10~22:00 / 토 11:10~22:00 / 일 11:10~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d8988285-Reviews-Hangaram-Seoul.html,45,4.7,Hanjeongsik (Korean course meal),A refined Korean meal crafted with medicinal ingredients.,,13057594,https://place.map.kakao.com/13057594,22000,25000,13,true,,,,,,true,kakao
8953695,Vikings Wharf Jamsil Heritage Branch,+82 1644-3210,"Seoul 300 Olympic-ro Lotte World Mall, 4th Floor",,37.51334,127.10374,"Seafood, Korean, Grill, Fusion",Sun 11:30~13:15 / Sun 13:45~15:30 / Sun 17:00~18:45 / Sun 19:15~21:00 / Mon 12:00~15:00 / Mon 18:00~21:00 / Tue 12:00~15:00 / Tue 18:00~21:00 / Wed 12:00~03:00 / Wed 18:00~21:00 / Thu 12:00~15:00 / Thu 18:00~21:00 / Fri 12:00~15:00 / Fri 18:00~21:00 / Sat 11:30~13:15 / Sat 13:45~15:30 / Sat 17:00~18:45 / Sat 19:15~21:00,WEEKLY LUNCH(MON-THU) 11:30 ~ 15:30 / DINNER 18:00 ~ 22:00 Break Time 15:30 ~ 18:00 (FRI) 11:30 ~ 15:30 / DINNER(1) 17:30 ~ 19:30 DINNER(2) 20:00 ~ 22:00 Break Time 15:30 ~ 17:30 WEEKEND LUNCH(1) 11:30 ~ 13:30 / LUNCH(2) 14:00 ~ 16:00 DINNER(1) 17:30 ~ 19:30 / DINNER(2) 20:00 ~ 22:00 Break Time 16:00 ~ 17:30,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d8953695-Reviews-Vikings_Wharf_Jamsil_Heritage_Branch-Seoul.html,219,4.5,,A fresh and abundant lobster all-you-can-eat buffet.,,425520392,https://place.map.kakao.com/425520392,,,,true,,,,,,,tripadvisor
14969098,Gangnam Gop,+82 2-538-7592,"Seoul 12, Yeoksam-Ro 3-Gil",,37.49433,127.031494,"Barbecue, Asian, Korean",월 16:00~24:00 / 화 16:00~24:00 / 수 16:00~24:00 / 목 16:00~24:00 / 금 16:00~24:00 / 토 16:00~24:00 / 일 14:00~23:00,"Travelers' Choice 2025 ""Experience Authentic Korean BBQ with Gopchang! Located in the heart of Gangnam, Gangnam Gop has been a go-to spot for gopchang (beef intestine) lovers. Featured in Korean media and recognized by the Blue Ribbon Survey (Korean Michelin), we offer a top-tier dining experience. We serve only the freshest Korean beef intestines, complemented by homemade side dishes. Be sure to order fried rice, to complete your dining experience. We welcome solo diners with our single-person set menus, available outside of peak hours (18:00 to 20:00).",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d14969098-Reviews-Gangnam_Gop-Seoul.html,384,4.9,Gopchang (grilled beef intestines),A featured restaurant from Heo Young-man's 'Baekban Gihang' show! This is the Gangnam branch of Gop.,,263830255,https://place.map.kakao.com/263830255,18000,25500,8,,,,,,,,kakao
24636878,MIO,+82 2-2092-6102,Seoul 209 Jamsil-ro 3F Sofitel Ambassador Seoul Hotel,05552,37.51388,127.1064,"Seafood, Sushi, Healthy, Japanese Fusion",월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00 / 일 11:30~22:00,Travelers' Choice 2025,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d24636878-Reviews-MIO-Seoul.html,260,5.0,Japanese restaurant,A serene feast of Japanese cuisine as calm as a still lake.,,1224624732,https://place.map.kakao.com/1224624732,12000,50000,15,true,,true,true,true,,,kakao
1745654,Petra Restaurant,+82 2-790-4433,"Seoul 33, Noksapyeong-daero 40-gil, Yongsan-gu",04345,37.53453,126.98742,"Lebanese, Mediterranean, Middle Eastern",월 11:30~21:00 / 화 11:30~21:00 / 수 11:30~21:00 / 목 11:30~21:00 / 금 11:30~21:00 / 토 11:30~21:00 / 일 11:30~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d1745654-Reviews-Petra_Restaurant-Seoul.html,130,4.4,Asian,An exotic feast filled with Middle Eastern flavors.,,20950913,https://place.map.kakao.com/20950913,2000,20000,20,,,,,,,,kakao
7105808,Yang Good,+82 2-567-7060,"Seoul 15, Nonhyeon-ro 95-gil, Gangnam-gu Pyeonghwa Bldg. 1F",06131,37.50211,127.03474,"Barbecue, Asian, Korean",월 16:00~23:00 / 화 16:00~23:00 / 수 16:00~23:00 / 목 16:00~23:00 / 금 16:00~23:00 / 토 16:00~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d7105808-Reviews-Yang_Good-Seoul.html,152,4.7,"Meat, Korean BBQ","Hello :) Welcome to Yangguk, a famous lamb rib restaurant in Yeoksam-dong.",월 22:00 / 화 22:00 / 수 22:00 / 목 22:00 / 금 22:00 / 토 20:00,19346141,https://place.map.kakao.com/19346141,8000,27000,5,true,,,,,,,kakao
8380760,Côté Jardin,+82 10-5771-5072,"Seoul 122-1 Bogwang-ro 1, 2층",04406,37.533737,126.99432,"French, Bar, European, Pub, Wine Bar, Gastropub",Sun 11:00~02:00 / Mon 11:00~02:00 / Tue 11:00~02:00 / Wed 11:00~02:00 / Thu 11:00~02:00 / Fri 11:00~03:00 / Sat 11:00~03:00,"Travelers' Choice 2025 Cote Jardin is a French bistro located at 122-1 Itaewon, Seoul. With a garden, a large bar, and cozy two-floor seating, it’s perfect for gatherings and parties. Enjoy home-style French cuisine with wine or cocktails.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d8380760-Reviews-Co_te_Jardin-Seoul.html,197,4.6,,,,,,,,,,,,,,,,tripadvisor
10161356,MoMo Cafe,+82 2-2211-8222,"Seoul 9 Namdaemun-ro, Jung-gu",04526,37.560947,126.97692,"International, Asian, Korean, Contemporary",월 06:30~20:30 / 화 06:30~20:30 / 수 06:30~20:30 / 목 06:30~20:30 / 금 06:30~21:00 / 토 06:30~21:00 / 일 06:30~21:00,"MoMo Cafe is the all-day dining restaurant representing Courtyard by Marriott across the Asia region, offering an abundant international buffet and a variety of a-la-carte dishes made with fresh, nature-friendly ingredients. It features a modern, sophisticated interior and a lively open kitchen, and you can enjoy your meal while taking in views of the Namdaemun area through the floor-to-ceiling windows.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/7e/dd/f2/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_781755f4a32c20e5c625,https://www.tripadvisor.com/Restaurant_Review-g294197-d10161356-Reviews-MoMo_Cafe-Seoul.html,145,4.5,Buffet,A sophisticated buffet space that captures the essence of a hotel.,,839796481,https://place.map.kakao.com/839796481,30000,60000,8,true,,,,,,,kakao
