place_key,source_cid,lang,kind,category,name,summary,description,road_address,latitude,longitude,hours,fee,tags,homepage_url,start_date,end_date
002971,ENP002971,en,event,Culture > Performance Halls,National Theater of Korea,"The National Theater of Korea opened in 1950 and it was the first national, government-supported theater in Asia.","The National Theater of Korea opened in 1950 and it was the first national, government-supported theater in Asia. There are four theaters where performances take place. The Haeoreum Theater is a large hall, the Daloreum Theater, a small hall, and the Byeoloreum Theater with a stage that is changed according to each performance. The Haneul Theater is a dome-shaped outdoor theater. Performances from a variety of genres including ballet, kabuki, theater, and full pansori take place at the National Theater of Korea.","59, Jangchungdan-ro, Jung-gu, Seoul",37.5519939172,126.9992666705,Please refer to the website.,,"Dongdaemun, Movies, Music, Performance, Culture, Namsan, NationalTheaterOfKorea, PerformingArts, Theater",https://www.ntok.go.kr/en/Main/Index,,
011524,ENP011524,en,event,Culture > Performance Halls,Rolling Hall,"Rolling Hall is a performance venue in Hongdae, Seoul. Various genres of music can be heard at Rolling Hall and both Korean and international musicians often perform here.","Rolling Hall is a performance venue in Hongdae, Seoul. Various genres of music can be heard at Rolling Hall and both Korean and international musicians often perform here. Audiences can enjoy music from big name artists as well as underground and indie performers. The stage and audience area are close together which creates an intimate atmosphere.","35, Eoulmadang-ro, Mapo-gu, Seoul",37.548481917355495,126.92014979345932,Please refer to the website.,,"SeoulMusic, Venue, RollingHall, Performance, PerformingArts, LiveMusic, SangsuStation, Hongdae",http://www.rollinghall.co.kr,,
006491,ENP006491,en,event,Culture > Performance Halls,Korea Culture House (KOUS),Korea Culture House (KOUS) is a traditional Korean culture center run by the Korea Cultural Heritage Foundation.,"Korea Culture House (KOUS) is a traditional Korean culture center run by the Korea Cultural Heritage Foundation. The center's purpose is to show and educate foreign and domestic tourists about traditional Korean heritage and arts. The facilities at KOUS include a traditional arts theater, an education center, a traditional tea house, and a gift shop. The center offers classes in traditional crafts and other classes.","12-9, Teheran-ro 92-gil, Gangnam-gu, Seoul",37.5068319301661,127.06045090773888,"Open daily
(Hours vary by program)",,"Activities, Culture, TraditionalCulturePerformances, KoreanArchitecture, KOUS, Arena, Performance, Craftmanship, KoreaCultureHouse, ExperienceProgram",https://www.chf.or.kr/chf/eng,,
006225,ENP006225,en,event,Culture > Performance Halls,National Gugak Center,The National Gugak Center is an organization intended to promote and develop traditional Korean dance and music.,"The National Gugak Center is an organization intended to promote and develop traditional Korean dance and music. The center has several performance venues and also runs educational programs. Among their lauded educational programs, their gugak class for foreign nationals is especially popular. The class is best for visitors who will be in Korea for several weeks. The gugak class runs for 12 weeks and the program culminates with a student performance at the center.","2364, Nambusunhwan-ro, Seocho-gu, Seoul",37.47760274955731,127.00881729859891,Please refer to the website.,,"GugakMuseum, TraditionalKoreanMusic, KoreanTradition, SeoulArtCenter, Music, TraditionalCulture, NationalGugaCenter, Theater, Education, Gugak",http://www.gugak.go.kr/site/main/index002,,
002107,ENP002107,en,event,Culture > Performance Halls,Daehak-ro,Daehak-ro (sometimes spelled Daehangno) is Seoul's theater and performing arts district.,"Daehak-ro (sometimes spelled Daehangno) is Seoul's theater and performing arts district. Daehak-ro is the name of the neighborhood and the area's main road. Daehak-ro Street stretches from Jongno 4ga to Hyehwa Rotary. There are numerous theaters and performance venues of all sizes located throughout the area. Visitors who are fans of theater, musicals, and music should head to Daehak-ro to get their fill of cultural experiences.","104, Daehak-ro, Jongno-gu, Seoul, Korea",37.5803340012344,127.002515322401,,,"CollegeTown, Daehakro, Musical, PerformanceArts, Theater, MarronnierPark, Daehangno, NaksanPublicArtProject, HyehwaStation, Universities",https://culture.jongno.go.kr/media/ko/index.do#,,
005328,ENP005328,en,event,Culture > Performance Halls,Universal Arts Center,The Universal Arts Center was established in 1981 as a multipurpose arts and cultural center.,"The Universal Arts Center was established in 1981 as a multipurpose arts and cultural center. The center spans three stories above ground and one level below ground. The center's capacity is 1,200 seats and visitors can enjoy dance and performing arts from various genres such as ballet, and opera. Major awards ceremonies and competitions have also been held at the Universal Arts Center.","664, Cheonho-daero, Gwangjin-gu, Seoul",37.55079583612695,127.08790257549124,Depending on the performance,,"Arts, Culture, Ballet, AwardCeremony, Performance, Theater, Musical, Dance, PerformanceArt, UniversalArtsCenter",http://www.uac.co.kr,,
005156,ENP005156,en,event,Culture > Performance Halls,Hongdae NANTA Theatre,"Nanta Theater is Korea’s first exclusive venue for Nanta performances, which are based on the rhythm of the samulnori (traditional Korean percussion quartet) and are comic non-verbal plays set in a kitchen.","Nanta Theater is Korea’s first exclusive venue for Nanta performances, which are based on the rhythm of the samulnori (traditional Korean percussion quartet) and are comic non-verbal plays set in a kitchen. Nanta has been a sell-out success at the Edinburgh Fringe Festival in the UK and was also the first long-running Korean show on Broadway in New York City. The shows have been so successful that they now run at three exclusive theaters in Seoul which are equipped with special lighting and sound systems to create maximum audience impact. Around 380,000 international tourists visit Nanta Theater every year.","29, Yanghwa-ro 16-gil, Mapo-gu, Seoul",37.55305942365286,126.92086900924484,Please refer to the website.,,"Hongdae, NewYorkCity, Food, NantaTheater, Theater, Broadway, FoodEntertainment, NonVerbalPerformance, KoreanShow",http://nanta.i-pmc.co.kr,,
003411,ENP003411,en,event,Culture > Performance Halls,Myeongdong Theater,"Situated on the former site of the National Theater of Korea, Myeongdong Theater is a mid-sized venue that hosts many arts events.","Situated on the former site of the National Theater of Korea, Myeongdong Theater is a mid-sized venue that hosts many arts events. The theater is located between Euljiro 1(il)-ga Station and Myeongdong Station and stands five stories tall with one basement level. Myeongdong Theater presents experimental plays, musicals, classic plays, and nonverbal performances. There are also special events held here such as theater festivals and arts festivals. The proximity of the seating area to the stage also lends an intimacy and immediacy to the venue's performances.","35, Myeongdong-gil, Jung-gu, Seoul",37.563947,126.984196,Please refer to the website.,,"Performance, Euljiro1gaStation, Culture, Theater, ArtTheater, Play, Musical, MyeongdongTheater, CultureSpace, MyeongdongStation, Arts",http://www.ntck.or.kr/en,,
003986,ENP003986,en,event,Culture > Performance Halls,Seoul Arts Center,"Seoul Arts Center is home to many artistic disciplines, comprising an Opera House, Music Hall, the Hangaram Art Museum, the Hangaram Design Museum and the Seoul Calligraphy Museum.","Seoul Arts Center is home to many artistic disciplines, comprising an Opera House, Music Hall, the Hangaram Art Museum, the Hangaram Design Museum and the Seoul Calligraphy Museum. The center also features a fountain plaza and outdoor café, making ita popular year-round destination. Seoul Arts Center was established to develop and promote Korean arts and culture of the highest caliber and to forge links with the international art scene. Now considered one of the world’s 10 leading arts centers, Seoul Arts Center also runs an ArtsAcademy which acts as a cultural bridge to help improve public access to the arts. As the center’s signature building, the Opera House is its principal performance space, and was designed in the shape of a gat (traditional Korean hat made of bamboo and horsehair).","2406, Nambusunhwan-ro, Seocho-gu, Seoul",37.47948213244365,127.01331855561996,"Performance times vary.

<p>Please use the website to plan your visit.",,"theater, museum, music",https://www.sac.or.kr/site/eng/home,,
005788,ENP005788,en,event,Culture > Performance Halls,Myeongdong Nanta Theater,"Nanta Theater is Korea’s first exclusive venue for Nanta performances, which are based on the rhythm of the samulnori (traditional Korean percussion quartet) and are comic non-verbal plays set in a kitchen","Nanta Theater is Korea’s first exclusive venue for Nanta performances, which are based on the rhythm of the samulnori (traditional Korean percussion quartet) and are comic non-verbal plays set in a kitchen. Nanta has been a sell-out success at the Edinburgh Fringe Festival in the UK and was also the first long-running Korean show on Broadway in New York City. The shows have been so successful that they now run at three exclusive theaters in Seoul which are equipped with special lighting and sound systems to create maximum audience impact. Around 380,000 international tourists visit Nanta Theater every year.","26, Myeongdong-gil, Jung-gu, Seoul",37.5634570928,126.9837646756,Please refer to the website.,Please refer to the website.,"FoodEntertainment, Food, Myeongdong, Nanta, Euljiro, FoodPerformance, NonVerbalPerformance, NantaTheater, Theater",https://www.nanta.co.kr:452/,,
001615,ENP001615,en,event,Culture > Performance Halls,Jump Theater,"Jump Theater located on the 3rd floor of the Myeongbo Art Hall and it is the home theater for the famed non-verbal show, ""Jump.""","Jump Theater located on the 3rd floor of the Myeongbo Art Hall and it is the home theater for the famed non-verbal show, ""Jump."" ""Jump"" is an exciting non-verbal show that tells the story of a band of thieves who decide to break into a house. What the thieves don't realize is that the house is home to a family of martial artists. Visit the Jump Theater to see what happens with this merry family and the band of thieves. The show is popular with all ages and mixes music, comedy, and martial arts for an unforgettable performance.","47, Mareunnae-ro, Jung-gu, Seoul",37.5646905365333,126.993213465524,"Mon-Fri 17:00
Weekends/Public Holidays 14:00, 17:00",Please refer to the website,"Jump, MartialArts, Euljiro3Station, JumpTheater, NonverbalPerformance, Performance, ChungmuroStation, MyeongboArtHall, MyeongboTheater, Taekwondo",http://www.hijump.co.kr/gb/,,
001732,ENP001732,en,event,Culture > Performance Halls,ARKO Arts Theater,"Arko Arts Theater comprises a two-storied 608-seater main hall equipped with a revolving stage, a smaller 132-seater hall, a practice room and a play-area for children.","The ARKO Arts Theater opened in 1981, and it is one of Daehak-ro's major theaters. The theater spans 5 levels in total with three floors above ground and two underground levels. The theater's venues include the main hall, the small hall, Studio Darak which is used as a multi-purpose room, and practice facilities. In addition to being a performance venue, the ARKO Arts Theater also offers educational programs on classical Korean music, acting, and dance. The theater is conveniently located close to Hyehwa Station.","7, Daehak-ro 8-gil, Jongno-gu, Seoul",37.58118880226877,127.0029564399234,"Daily 10:00 - 19:00 (KST)

※ Please refer to the website.",Please refer to the website.,"EducationlPrograms, Dance, ArkoArtsTheater, CulturalComplex, Performance, Daehakro, HyehwaStation, Gugak, Theater, Venue, Arts",https://theater.arko.or.kr/home/main,,
