place_key,source_cid,lang,kind,category,name,summary,description,road_address,latitude,longitude,hours,fee,tags,homepage_url,start_date,end_date
002161,ENP002161,en,attraction,Culture > Parks,Yeouido Park,Yeouido Park is a large public park near the Hangang River that is popular for its sporting and leisure options as well as its cherry blossoms.,"Opened in 1971 on the site of a former runway, Yeouido Park is a civic park located in Yeouido-dong, Yeongdeungpo-gu, Seoul. The park comprises four distinct areas: the Korean Traditional Forest, the Culture Plaza, the Grass Field, and the Ecological Forest. It features bike paths and walking trails around its perimeter, serving as a space for relaxation and cultural activities for residents. Various seasonal programs are offered throughout the year, and it is advisable to check the park's website for details. Yeouido Park highlights recommended routes for enjoying its notable landmarks and natural scenery. An exhibition hall featuring a C-47 aircraft stands on the spot where, three days after Korea's liberation, the Korean Liberation Army's Jeongjindae unit landed in collaboration with the American OSS unit.","68, Yeouigongwon-ro, Yeongdeungpo-gu, Seoul",37.52680882301363,126.92228416659282,,,"Sports, Nature, YeouidoStation, NightMarket, Hangang, CherryBlossoms, Park, Yeouido, YeouinaruStation, Walking",http://parks.seoul.go.kr/template/sub/yeouido.do,,
002139,ENP002139,en,attraction,Culture > Parks,Olympic Park,"Olympic Park was originally built for the 1988 Seoul Olympic Games and nowadays offers Seoulites a wide range of cultural, sporting and leisure opportunities.","Olympic Park was originally built for the 1988 Seoul Olympic Games and nowadays offers Seoulites a wide range of cultural, sporting and leisure opportunities.Olympic Park is divided into four zones: arts and culture, recreation and sport, environment and history. In the northwest of the park are the environment and history zones featuring a walking trail along the ancient fortress and places to learn about the natural world. In the southern part of the park, the arts and culture zone is home to the SOMA Museum of Art and an outdoor sculpture park. In fact, Olympic Park is one of the world’s top 5 sculpture parks featuring over 200 sculptures by national and international artists including both famous names and emerging talents. Frequently Asked Questions about Olympic Park How much is parking at the Olympic Park? The Olympic Park parking fees are as follows. The fee is a one-time fee. Please note that you will be charged again if you exit and then re-enter. (As of 2025) • Regular car: 600 KRW per 10 minutes • Compact cars, people with disabilities, people of national merit, low-emission vehicles, cars with children as passengers (more than three children): 50% discount • Cars with children as passengers (two children): 25% discount • Large vehicles (24 seats or more, 2.5 tons or more): 1,200 KRW per 10 minutes What are the amenities in the Olympic Park performance hall? The Olympic Park performance hall facilities include a convenience store, parking lot, ticket office, cafeteria, and luggage storage. Is the Olympic Park always open? To protect the facility and its visitors, please refrain from entering the park after 22:00. Entry is prohibited, and access hours are as follows. (As of 2025) • Walking/bicycle access: 05:00-22:00 (24:00 in the square area) • Vehicle access: 06:00~22:00","424, Olympic-ro, Songpa-gu, Seoul",37.52034113915062,127.11551844445054,"Open daily 
05:00 - 22:00 Pedestrian entrance for walking or bike riding (Gwangjin Station until 24:00)
06:00 - 22:00 Entrance permitted for cars

※ For the protection of visitors and the public facilities, entrance to the park is prohibited after 22:00.",Free entrance,"Trail, Culture, Gymnastics, OlympicPark, FlagSquare, Jamsil, Walking",https://www.ksponco.or.kr/olympicpark/english,,
002071,ENP002071,en,attraction,Culture > Parks,Marronnier Park,Marronnier Park is a public park located on the former site of Seoul National University.,"Marronnier Park is a public park located on the former site of Seoul National University. Marronnier Park is named after a horse chestnut tree (called marronnier) originating from the Mediterranean, and there are chestnut trees throughout the park. The park is open year round and there are facilities such as a children's playground, an outdoor stage, and a pond. There are many stores, galleries, and theaters adjacent to the park as well. Nearby theaters include the Arko Art Center, and the Batangol Arts Center.","104, Daehak-ro, Jongno-gu, Seoul, Korea (동숭동)",37.5803340012344,127.002515322401,,,"HyehwaStation, ArkoArtCenter, Dongdaemun, Culture, Park, MarronnierPark, Art",https://parks.seoul.go.kr/parks/detailView.do?pIdx=72&tabTarget=1,,
012311,ENP012311,en,attraction,Culture > Parks,Hyundai Wonseo Park,Hyundai Wonseo Park was established by Hyundai Engineering & Construction as a social enterprise to give back to society.,"Hyundai Wonseo Park was established by Hyundai Engineering & Construction as a social enterprise to give back to society. Although the park is small, there are various sports facilities and a space for gateball. Due to its convenient location on a roadside, it is often used as a meeting spot or rest area by locals and tourists alike.","19, Changdeokgung-gil, Jongno-gu, Seoul",37.579327,126.988646,,,"Jongno, Changdeokgung, HyundaiWonsePark, AngukStation, Gwanghwamun, Palace, Park, Changgyeonggung, Nature",,,
012993,ENP012993,en,attraction,Culture > Parks,Yeouido Hangang Park,"A park where you can enjoy various things to enjoy, such as cherry blossom festival in spring and water play in summer, and enjoy beautiful riverside","Yeouido Hangang Park is a popular public park situated in Yeouido, the center of the financial district. Its proximity to Yeouinaru Station makes it highly accessible and is always bustling with activity. In the spring, the park is renowned for its cherry blossoms. In the autumn, it hosts the Seoul International Fireworks Festival, drawing numerous tourists with various performances and events. The park features a range of sports facilities, including gateball courts, inline skating rinks, soccer fields, and grassy areas. Bicycles are available for rent. An outdoor swimming pool is open during the summer, offering a refreshing escape from the heat. Additionally, the nearby Bamseom and Yeouido Saetgang Ecological Park are well-preserved natural areas that provide opportunities for ecological learning and various programs.","330 Yeouidong-ro, Yeongdeungpo-gu, Seoul",37.527074,126.933454,,,"GirlsGeneration, Yeouido, Hallyu, HangangPark, Hangang, Nature, Park",https://hangang.seoul.go.kr/www/contents/669.do?mid=473,,
011070,ENP011070,en,attraction,Culture > Parks,Hongik Cultural Park,"Hongdae Playground, also known as Hongdae Children's Park is a neighborhood landmark that is located by Hongik University.","Hongik Culture Park (359 Seogyo-dong), which was created in 1984, had become worn and outdated over time. In December 2025, it was revitalized through environmental improvement works and integrated with Red Road, the center of arts, culture, and tourism, and was reborn as “Drawing Village,” a complex cultural and artistic space. Utilizing the Drawing Village Creative Center and shared studios, the space supports creative activities by individual artists and art organizations, hosts exhibitions, and provides visitors with opportunities to directly experience and engage with art and culture.","19-3, Wausan-ro 21-gil, Mapo-gu, Seoul",37.55152313889575,126.92746825738656,,,"Hongdae, FleaMarket, FilmingLocation, HongikUnivStation, HongdaePlayground, HongikUniversity, Market, Park, Hallyu, FreeMarket, HongdaeChildrensPark",,,
003008,ENP003008,en,attraction,Culture > Parks,Nakseongdae Park,"Nakseongdae Park was founded to commemorate General Kang Gam-chan (984-1031), a renowned commander of the Goryeo Dynasty.","Nakseongdae Park was founded to commemorate General Kang Gam-chan (984-1031), a renowned commander of the Goryeo Dynasty who accomplished a great deal against the Khitan. The name of the site, Nakseongdae, comes from a legend that a large star fell at the moment the general was born. The park features a bronze statue of General Kang Gam-chan on horseback, as well as the Anguksa shrine. The park also forms a dense forest with a variety of trees, such as birch, pine and oak, making it an ideal place to take a stroll.","77, Nakseongdae-ro, Gwanak-gu, Seoul",37.472103,126.959336,,,"Nature, NakseongdaeStation, HistoricSite, Park, SeoulNationalUniversity, Shrine, SeoulDate, NakseongdaePark, Anguksa",http://www.gwanak.go.kr/site/eng/03/10303010000002016080206.jsp,,
001753,ENP001753,en,attraction,Culture > Parks,Seodaemun Independence Park,Seodaemun Independence Park is a historic cultural site comprising a range of historic monuments and buildings.,"Seodaemun Independence Park is a park and important historic cultural site. During the Japanese colonial period, the park housed Seodaemun Prison. Japanese imperial authorities arrested and held political prisoners and independence activists here in brutal conditions before the liberation of Korea in 1945. Today, the park is home to a history museum and monuments to independence fighters. At the Seodaemun Prison History Hall, visitors can learn about the history, struggles, and sacrifices made by Koreans during the colonial era. Visitors to the park can see the historic Dongnimmun Gate (Independence Gate), Independence Hall, and the March 1st Declaration of Independence Monument. There are several memorials and statues of patriots, such as a statue of Seo Jaepil (a Korean independence activist) and the Patriot Martyrs Monument.","251, Tongil-ro, Seodaemun-gu, Seoul",37.573905,126.956472,Open 24 hours,,"Park, SeodaemunIndependencePark, DongnimmunStation, Museum, LiberationDay, History, IndependenceMovement, SeodaemunPrisonHistoryHall, HistoricSite, ColonialHistory",https://www.sdm.go.kr/culture/attraction/sub2030.do,,
001789,ENP001789,en,attraction,Culture > Parks,Dosan Park,Dosan Park is a large public park that was established to commemorate Dosan Ahn Chang-ho.,"Dosan Park is a large public park that was established to commemorate Dosan Ahn Chang-ho. Ahn is widely revered in Korea for his patriotism and achievements as an educator. He wrote under the pen name Dosan and was an independence activist, political reformer, and educator. The park features a statue of Ahn Chang-ho as well as a memorial hall dedicated to his memory. At the Dosan Ahn Chang-ho Memorial Hall, visitors can learn more about the life, writings, and achievements of Ahn Chang-ho. Dosan Park has become a must-visit destination in Gangnam. It is surrounded by numerous restaurants, cafes, galleries, and clothing shops. Additionally, the area features flagship stores of renowned international brands, making it an excellent spot for shopping.","20, Dosan-daero 45-gil, Gangnam-gu, Seoul",37.52444,127.035234,Dosan Ahn Chang-ho Memorial Hall: Open daily from 10:00 to 18:00,,"ApgujeongStation, DosanPark, Museum, AhnChangHo, Patriot, Gangnam, History, Exhibition, Park, Memorial",,,
002156,ENP002156,en,attraction,Culture > Parks,Maeheon Citizens’ Forest,Yangjae Citizens’ Forest is a lush public park located in Yangjae-dong.,"Located in Yangjae-dong, Seocho-gu, Seoul, Maeheon Citizen's Forest is the first park in South Korea to introduce the concept of a forest, featuring a dense woodland rarely seen in urban areas. Established in 1986 to improve the environment around the Yangjae Tollgate, then a gateway to Seoul, in preparation for the 1986 Asian Games and the 1988 Olympics, this park offers various facilities such as a lawn plaza, floor fountain, pergolas, volleyball court, basketball court, and tennis courts, ensuring residents' health and relaxation through free activities in nature. Additionally, the park houses the Maehun Yun Bonggil Memorial Hall and, to the south, significant historical monuments such as the Memorial Tower of Baengmagoji Battlefield, Korean Air Flight 858 Memorial, and the Sampoong Department Store Memorial, encapsulating key moments of modern Korean history.","99, Maeheon-ro, Seocho-gu, Seoul",37.470989422754506,127.03533315038392,Daily 00:00 - 24:00,,"SeoulPark, SeoulDateSpot, YangjaeCitizensForestTrail, SeoulPuting, SeoulDullegil, FamilyFun, SeoulBikeRide, SeoulForestTrail, SeoulWalkingArea, SeoulTravel, PicnicSpot, SeoulPhotoHotSpot",http://parks.seoul.go.kr/template/sub/citizen.do,,
